UniqueCount	AmbigCount
0	7606
0	8203
0	8253
0	6460
0	5900
0	6590
1	3242
0	4523
0	5654
0	7168
0	7270
0	7616
1	7917
0	6829
0	7152
0	7879
0	7748
0	7281
0	8152
3	7936
0	5650
0	6483
0	7126
0	7840
0	7999
0	7488
0	8033
0	6565
0	6794
0	7120
0	7483
0	7832
0	6957
0	6912
0	5631
0	6987
0	6440
0	6669
0	7122
0	7118
0	7112
0	6769
0	6758
0	7879
0	7257
0	6326
0	6368
0	6256
0	7011
0	2672
0	7036
0	7027
0	6526
0	3444
0	6986
0	7573
0	6051
0	6201
0	7505
0	7629
0	6083
0	7011
0	6880
0	6285
1	6202
0	5443
0	3459
0	5794
0	5544
0	4434
5	33
18	5328
0	5342
0	5343
2	4275
0	3473
0	4240
0	1645
0	3898
0	2871
2	26
0	1800
0	8
1	1182
3	7
1	136
1	2832
1	2156
1	887
5	1453
0	3270
0	1242
0	1013
0	909
0	121
0	130
0	479
0	643
1	18
0	581
0	795
0	398
0	677
0	248
0	931
0	1652
0	577
0	1650
0	1579
0	586
0	1640
0	1649
0	576
0	555
0	272
0	155
0	48
0	221
0	42
0	63
0	298
0	297
1	257
0	1094
0	148
0	106
0	184
0	172
0	1196
0	180
0	180
0	1029
0	53
0	37
0	41
0	503
0	14
0	716
1	0
0	895
0	3188
0	441
0	552
0	582
0	593
0	587
0	1077
0	2479
0	2477
0	485
0	1017
0	399
0	453
0	901
4	139
0	264
0	395
0	375
0	410
5	910
72	2167
0	83
20	1986
1	94
0	561
0	609
0	587
0	572
0	491
0	551
0	562
7	880
0	0
0	0
0	0
0	0
0	2384
0	39
0	1789
2	2049
0	1532
0	1370
1	1295
0	545
0	779
0	782
0	96
0	399
2	399
0	235
0	2387
0	0
0	0
0	0
0	1
0	2
0	2
0	1
0	0
0	0
0	1
0	1
31	137
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	31
1	32
17	33
6	17
0	3
0	3
1	27
0	32
0	0
0	40
0	40
0	28
0	29
0	12
0	9
0	4
1	4
0	0
0	0
0	0
7	31
0	116
0	0
0	170
0	165
0	0
0	0
0	0
0	0
0	0
0	110
1	1755
0	1211
0	205
0	1256
2	103
0	65
0	1862
0	97
0	184
0	1168
3	3
0	327
3	1085
0	45
1	84
0	1868
12	0
86	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	2
0	2
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	103
0	1
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
38473	1360
49083	12725
320379	69084
92422	1524
7998	50
64987	14325
120540	2722
17277	93
18845	81
165767	836
67607	394
1115	7
54527	282
0	0
106	1711
16	168
0	0
0	0
0	91
0	6
0	1
0	0
0	0
0	0
0	0
0	0
1	3581
5	4169
4	4291
1	1122
0	1226
0	1011
0	852
6	548
0	680
163	1057
3	1072
0	907
3	784
18	370
6	186
0	187
0	0
0	0
0	0
0	0
6	78
0	1
0	34
0	18
0	29
0	78
149	304
2	280
1	1
0	196
0	153
2656	8
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1813	736
0	273
0	563
2	110
0	92
0	584
3	98
0	116
0	584
1	10
6	54
4	976
3	1084
94	859
899	4
1	192
1	22
1	193
184	193
0	189
0	21
0	8
798	196
2	160
0	30
0	93
1	362
0	103
18	115
0	361
0	87
0	362
1	309
0	265
0	129
0	3
1	6
0	6
0	91
0	56584
2	1840
0	54939
12	10522
254	35776
23	40759
9	48711
0	53667
8	35774
0	21568
3	26258
0	31376
3	32698
0	39303
7	20545
0	28009
0	22106
0	20861
0	23031
0	12940
0	11922
0	10093
0	11368
0	8858
0	5899
1	378
0	54958
0	0
0	0
0	0
0	0
7	304
2	318
0	47
0	17
5	29
4	2351
0	2058
0	2352
28	1541
0	1421
4	406
0	77
3	175
0	2214
0	1397
0	2
0	2
1	2
0	2
0	2
0	2
0	2
1	2
0	0
0	0
0	0
0	0
0	0
17	81
23	1990
0	546
3	22
0	666
0	682
0	642
0	47
0	13
0	10
0	149
0	1841
0	1857
0	1817
0	242
0	1991
0	1923
0	15
0	82
1	102
0	304
0	306
0	304
0	180
0	247
0	180
2	371
6	392
0	22
1	369
10	53
12	83
1260	1271
0	15
0	1268
3	173
0	428
2	1879
0	1904
2	52
0	344
2	68
1	163
0	153
0	44
3	173
2	159
0	91
0	101
0	80
2	60
0	336
0	406
0	335
79	45
0	41
1	392
0	106
1	354
0	387
3	297
0	233
0	308
0	314
0	177
0	284
0	73
0	80
0	30
0	312
1	370
0	42
0	245
1	33
0	88
0	51
1	343
0	77
0	100
0	33
0	142
0	0
0	0
0	0
0	0
0	0
240	877
41	792
7	254
1	377
0	176
0	368
0	168
0	2191
64	642
0	2230
0	1307
0	349
2	193
370	2948
0	100
61	186
0	1523
3	2528
0	2700
58	8
1	38
2	2476
5	73
0	47
3	1040
2	1006
4	991
0	760
0	535
0	520
1	363
1	85
0	85
0	69
0	52
2	47
0	29
0	13
0	3
0	0
0	0
0	0
0	0
0	0
1	288
395	190
0	272
7	341
1	13
0	10
1	141
0	11
1	34
0	15
9	158
0	224
0	224
69	223
0	52
1	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
13	986
262	904
4	898
18	693
1	93
0	1237
0	1152
0	1194
0	1184
0	1142
0	1095
0	1072
0	989
0	1152
0	964
0	232
0	1094
0	1004
0	1173
0	1136
0	1078
0	1126
0	1014
0	1091
0	851
6	471
0	1055
0	586
0	963
0	1012
0	961
27	927
0	12
0	920
0	1
0	102
0	633
1	499
0	513
0	456
0	181
0	359
0	422
0	390
3	274
0	93
0	136
0	176
0	187
0	82
0	102
0	47
0	25
0	31
0	384
3	611
7	3
0	2
0	2
0	3
145	1
0	1729
0	1614
0	17
0	46
0	160
0	64
0	100
0	99
0	135
0	121
1	34
0	262
0	235
0	228
0	53
0	18
0	32
0	329
2	122
7	321
0	48
1	298
0	64
0	220
4	93
2	57
0	10
0	6
1	277
0	333
0	345
0	301
2	323
1	152
2	78
107	345
0	71
6	194
2	161
1	63
1	9
2309	25537
100	25525
12	1702
3	1666
14	1731
122	33
0	11
12	75
0	1682
173	2231
0	756
0	138
0	1319
0	16
2	1075
0	0
2	316
23	430
0	163
303	414
0	266
0	217
2	24
0	172
2	199
0	2
0	106
0	34
8	100
0	14
0	108
0	103
3	106
0	106
2	12
14	89
0	151
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
46	930
32	802
3	408
14	6
0	6
0	642
0	2130
0	1141
2	1351
19	2263
0	2269
1	246
1	352
1	258
0	333
0	73
3	167
0	203
0	150
0	48
1	90
3	54
0	2489
0	2136
0	1264
0	2050
0	2206
4	31539
0	3538
0	31725
0	5194
0	4127
0	1731
0	31138
0	2869
0	17286
0	1520
0	1944
0	2701
0	1972
2	1024
0	16011
1	1366
2	1640
0	1439
0	3330
3	1292
0	2268
3	2210
0	2966
0	663
0	1701
0	20824
2	2618
0	2570
0	1664
1	3579
9	349
0	32149
0	1706
3	2358
2	1623
2	2500
0	1315
0	3768
0	3058
0	2330
0	1564
0	4511
0	3155
0	2278
0	2172
0	3021
21	273
0	1814
0	30835
0	2723
0	3765
0	312
0	3247
0	2120
0	2627
0	2556
0	4033
0	6782
0	31403
0	1906
0	1402
0	1878
0	2042
0	30944
0	31363
0	29677
0	1222
0	5089
0	2680
0	1525
0	1281
0	1512
0	791
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	129
0	0
2	125
0	3
0	12
0	31
0	31
1	124
0	348
0	345
5	239
8	999
7	33
3	1005
0	1009
1	1010
1	202
6	998
6	987
12	1040
0	295
4	245
1	231
1	559
4	463
0	208
0	422
1	206
19	1382
0	1382
0	567
0	994
0	327
0	629
2	187
288	320
1	294
15	142
2	259
0	257
0	83
0	50
3	50
0	31
0	21
3	9
2330	700
0	672
2	411
0	502
5	103
5	67
12	8205
5	5401
0	110
0	152
5	600
1	69
3	216
4	34
5	754
0	105
3	279
0	738
0	72
0	71
0	8184
346	2041
2	1963
0	426
11	63
2	284
0	991
7	100
5	161
1	643
0	442
0	360
2	145
4	5200
25	5046
0	1698
4	2994
0	4716
6	5033
0	0
0	759
1	975
215	442
9	158
1	43
0	238
2016	53
1	44
133	1281
33	1277
0	89
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	155
2	1087
0	225
0	916
5	113
0	257
0	1010
0	469
2	7
0	140
0	865
29	153
1	246
0	68
0	341
0	147
0	410
0	240
1	1125
3	419
4	728
0	448
0	395
1	20
23	1381
7	1246
4	113
0	161
0	74
0	4
3	4
8	728
0	0
0	119
16	7
3	167
20	184
0	1288
164	627
0	196
4	425
0	461
10	390
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
905	5
3	1298
4	1233
0	1224
2	210
3	21
11	83
158	84
2	77
4263	2262
3	2097
0	721
0	109
0	63
13	111
23248	707
0	0
0	0
0	0
0	0
0	379
0	452
1	455
0	105
0	121
0	197
0	268
0	632
0	114
0	94
0	85
0	82
0	64
0	164
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1121
156	1639
0	422
0	533
5	1122
0	373
0	0
0	0
43	633
1	578
1	578
46	63
0	2
3	13
0	60
0	0
1	2
1	19
1	9
8	6
1	2923
73	2386
3	2783
0	2237
1	207
0	788
3	291
4	260
5140	507
1	157
8	322
759	699
2	692
43	32641
17	13199
112	22660
5	6061
0	30261
110	31588
0	10634
13	18156
0	8163
0	18482
0	31321
1	20084
0	24392
71	24699
142	10627
0	3039
4	11948
5	15514
0	19426
0	2429
4	0
0	579
0	694
1	660
0	697
5	698
0	130
1	615
0	310
0	623
1	490
0	560
3	368
0	433
0	345
0	319
153	371
0	292
1	284
0	66
0	41
0	1
0	1
0	12
4	83
7	55
0	52
0	196
0	198
8	346
0	342
2	441
0	586
0	1077
1	5
1	1829
0	435
1	195
0	1941
2460	5627
0	3156
3	5568
0	1027
2	4775
0	2242
0	0
0	1
0	1
0	1
0	0
151	704
9	187
0	384
1	552
1	411
3	389
0	13
0	2
3	314
24	200
21	200
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
4	1021
1	708
2	183
0	621
0	745
0	2117
0	2166
4	2307
16	596
0	108
0	204
0	10
0	260
0	152
0	126
0	104
0	0
0	58
0	39
0	0
0	2315
1	1188
9	1777
21	4251
0	2810
0	3837
1	289
2	541
6	303
0	3207
3	1477
0	1491
0	712
0	287
366	1186
0	1181
54	208
0	92
0	97
1	73
7	104
1	97
2	63
383	537
1	472
21	590
2	199
0	75
0	599
0	599
0	104
2	166
0	539
0	418
0	11
0	437
20	543
0	198
0	56
0	85
0	100
1	216
0	191
0	3
29	107
0	2
0	309
0	315
0	305
0	227
0	251
0	265
0	303
0	298
0	155
0	211
1	82
0	110
0	64
0	306
0	224
0	228
0	208
2	203
42	155
1	236
0	99
0	224
0	189
2	80
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
16	339
4	311
0	9
0	112
0	128
9	97
4	83
9	20
1458	1834
30	1745
2	146
5	9
19	9
617	1444
4	1793
459	1797
0	23
0	153
0	189
0	8
0	210
0	208
0	0
0	448
0	49
0	64
0	128
0	532
0	718
0	732
1	1462
4	554
2	647
482	1615
0	268
0	262
0	45
0	46
0	237
0	37
0	50
0	1
1	86
1	26
1	25
0	239
0	251
0	20
0	11
0	11
0	19
0	19
1	11
0	14
0	14
0	14
0	14
0	14
0	14
0	14
1	7
0	21
0	14
0	14
140	27
0	18
4	6
0	16
0	17
0	7
3	967
0	9
16	80
3	959
0	692
0	943
29	577
0	218
0	110
0	735
4	555
0	153
2	209
0	867
0	226
3	573
1	426
171	1059
3	153
0	142
7	985
1	844
18	948
0	850
0	853
4	237
0	966
0	742
0	919
3	172
0	686
0	23
0	430
1	73
1	90
3	70
0	152
11	131
0	95
24	450
1	560
13	934
63	634
9	753
5	391
4	783
3	485
0	447
0	484
0	398
1	53
11	80
6	455
43	493
24	8
0	239
2494	2743
1	1283
3	1722
2	1784
1	12
0	320
1	228
0	221
23	6
11	45
7	16
6	361
0	3
0	3
0	3
0	36
0	31
0	33
15	182
0	127
0	131
0	125
8058	253
0	214
1	482
12	243
0	397
0	323
0	51
5	287
6	179
0	61
0	94
2415	626
0	557
0	565
0	27
0	74
0	12
2	10
0	42
0	12
0	0
595	490
0	488
5	0
0	0
1	98
0	87
0	187
0	0
0	194
0	261
0	296
0	22
0	1002
0	1060
0	1090
6	793
0	576
0	950
3	471
0	1018
0	1143
0	1000
1	1112
0	1410
838	1642
0	215
0	0
0	0
0	3
0	4
0	0
0	4
3	4
0	4
0	4
0	4
0	1
0	5
0	1
0	81
0	50
0	88
3	8
0	6
0	86
0	88
0	86
0	86
3	6080
4	6056
4	2206
95	4185
0	520
1	94
0	146
0	338
0	257
0	411
0	125
0	586
0	736
0	392
0	318
0	513
0	510
0	540
0	518
0	535
0	421
0	395
4	355
7	323
0	229
2	146
0	30
0	23
0	1
0	214
10	1969
3	732
36	4365
60	3514
1	356
8	3393
12	3527
1	349
0	340
3	95
0	490
0	542
0	355
1	2266
0	366
0	337
11	451
85	450
2	390
0	647
0	373
0	166
0	638
0	647
0	608
0	463
895	943
0	681
1	301
18	695
34	401
17	965
3	355
6	88
0	699
2	0
0	0
0	1
0	6
0	10
0	12
1	12
2	12
0	2
0	2
0	0
222	8031
55	1512
0	144
0	263
0	461
0	398
0	7894
645	3
808	285
3	30
0	229
1	126
60	59
5	33
0	54
0	25
0	32
2	7
1	9
21	4672
46	4482
10	41
16	3208
17	2711
8	2714
2	3662
22	288
6	357
1	119
0	42
27	288
0	264
0	517
0	710
0	402
3	1369
7	1432
0	1407
3	430
0	532
2	574
0	290
0	216
0	365
4	529
2	348
0	1
0	1610
2	1270
2	259
4	786
8	348
3	1613
1	919
1	5
1	13
25	13
0	746
0	16
0	4
0	4
0	4
0	0
0	16
0	4
1	2
20	95
0	68
0	24
0	19
0	8
0	95
0	10
0	4
0	3
0	0
1	0
0	10
1	143
0	232
2	360
0	150
7	289
1	603
1	630
0	667
3	165
2	225
0	200
0	59
5	316
4	381
3	1303
0	22
7	271
0	193
4	233
0	668
0	471
0	1311
1	448
1	2120
0	497
2	548
11	1378
0	1288
0	452
1	10685
0	10847
0	11262
1714	12066
29	12010
7881	1704
0	174
1	992
90	607
2	4
38	614
4	622
8	3184
33	7141
1	5691
1	23
0	88
0	216
0	334
5	396
1	474
1	329
6	3130
3	342
1	391
15	518
0	173
3	212
4	186
0	41
13	7140
32	4239
17	3065
70	5333
5	568
47	681
0	761
0	770
0	681
8	200
0	145
0	78
2	1646
6	25
2	31
0	436
0	22
0	693
0	18
16	17
0	85
0	33
8	762
0	1764
0	13
0	99
1623	1282
3	431
3	888
0	28
4	1342
0	25
0	27
2	0
0	9
0	5
0	2
0	24
0	25
3	29
0	184
0	190
0	182
0	1
0	178
0	19
0	27
0	45
0	173
0	153
0	3
0	8212
0	7115
0	8058
0	8053
0	833
0	1092
1	1210
0	847
0	11373
1	146
0	621
1	7
0	9598
24	438
188	11964
0	0
0	0
0	0
5	11536
1	6640
3	20
0	720
0	3783
1	939
8	6776
0	1
0	1
0	1
0	1
3	60
2	143
1	96
0	12
2	289
1052	1053
2	811
257	852
0	534
1	471
0	257
1	506
0	317
0	51
0	44
0	51
0	40
0	95
0	109
0	30
0	53
0	28
2	30
0	0
0	5
1	1
0	1
0	460
3	740
0	1139
0	142
2	1149
0	571
0	2376
75	3175
0	3360
101	8416
6	8058
0	5875
0	182
0	5881
2	3618
17	123
41	5993
3	6
0	324
7	3
0	1
0	820
6	820
0	403
678	489
1006	831
0	25
0	68
0	297
4	1283
4	1271
1	1235
0	1253
0	83
0	91
0	46
0	2145
0	16
0	0
0	2224
0	504
3	615
0	2668
0	1176
3	692
42	719
26	678
1	539
4	779
2	780
1	791
0	953
2	1087
18	1046
1	142
0	93
1	4
2	77
1	137
3	723
0	95
0	51
5	459
0	348
1	162
0	135
0	105
0	116
0	275
0	83
0	157
0	290
0	145
0	115
0	83
0	54
0	74
0	83
0	68
17	3443
7	3214
18	3654
29	2488
0	3859
0	0
0	1
0	0
0	0
0	0
0	1
0	182
0	34
0	216
4	333
0	196
6	241
0	124
0	168
15	221
0	369
0	274
2	394
0	422
1	439
0	576
1	414
1	554
0	639
3	367
0	351
0	381
7	504
0	372
73	638
5	38
1	64
0	67
0	128
1	15
0	517
6	237
13	306
2	263
0	374
0	216
0	248
0	123
0	379
0	220
0	422
3	71
1	123
0	93
2	543
3	102
0	310
0	493
1	1277
27	1417
0	3
0	4
0	4
0	5
0	1
0	1
0	6
2	14
0	17
0	36
0	22
46	36
0	6
1	2
7	71
0	105
2	11
2	176
25	367
19	352
0	67
0	214
0	670
0	1007
3	1328
0	1641
213	1991
29	6149
10	7179
0	7272
36	6181
6	6972
0	86
77	137
14	137
0	1
0	1
0	1
0	1
0	49
0	72
2	163
0	23
0	12
0	13
1	7
43	204
0	18
1	204
0	21
7	458
8	295
0	106
0	185
429	724
1	481
1	4785
0	1084
0	2404
2	1406
0	4143
0	4787
0	20
5	4667
1	1581
2	4407
1	4786
0	2740
1	55
5	1342
0	2570
0	2364
0	8
0	2229
16	5047
0	1080
22	277
2	8
0	1096
0	1473
1993	1516
0	17837
82	10214
1	1331
8637	18098
669	16381
0	284
23953	415
17	2
851	2
2	614
2	230
0	336
6	811
3	191
0	513
0	314
0	1660
0	49
0	212
0	338
0	250
0	67
2	310
1	5270
39	5237
10	16
0	25
0	141
42	156
0	47
0	83
0	83
4	144
8	594
0	586
0	911
14	560
0	1023
2	1246
1	1192
0	1004
0	1029
0	1023
1	865
0	805
0	660
0	664
0	262
0	513
0	485
1	450
0	380
0	1
0	229
0	170
0	2
3	1073
2	1109
4	1104
0	687
0	844
1	141
13	31
0	1
13	183
1	2
0	0
0	0
0	2
12	2
0	0
0	0
0	0
0	0
0	0
0	0
0	13990
43	10742
0	5373
19	5623
0	4906
3	13467
41	10650
25	2077
0	2040
3	69
0	59
112	1199
0	35
0	2079
0	11
56	594
3	364
1	376
0	300
0	1537
4	606
0	1294
2	1529
4	779
1	1256
50	2378
49	35
0	34
1	64
1	94
0	165
2	516
580	798
10	1733
907	10953
6	4406
0	1189
3	5924
0	5557
3	1855
3	404
0	10519
3	3
56	51
0	135
19	305
0	29
0	24
2	874
3	278
26	1160
22	615
2	190
0	16
1	8
0	0
0	8
0	2
0	2
15	8
0	0
0	5
0	5
0	1
0	5
0	0
0	0
0	0
1	6010
6	817
0	832
0	12174
236	12635
0	261
0	12498
0	12496
0	57
0	433
1	32
0	168
0	183
0	631
0	647
0	480
10	1792
342	1795
0	941
2	6366
0	300
0	237
0	112
1	3199
1	360
14	854
4	1440
0	3180
1	649
0	351
2	2642
0	215
2	219
7	115
7	685
2	49
0	199
0	72
0	19
2	11
0	106
1	122
3	85
0	23233
0	23202
0	48
0	25
2	39
36	57
0	19
0	25
0	27
0	1
0	47
3574	817
0	795
0	33
0	0
0	191
1	190
5	18
0	48
1	22
4	43
0	83
0	20
1	28
0	191
1	212
0	194
0	99
1	100
1	19
0	8
2	22
0	0
0	191
1506	1076
2	487
1	433
0	121
2	139
0	86
0	171
0	191
0	213
0	122
0	112
0	102
1	64
0	3
1	6
0	0
3	1
0	11
0	9
0	3
0	3
0	0
950	41
0	40
0	10
0	9
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	10
0	0
0	0
4	2037
0	0
0	0
0	0
964	4
2	0
0	0
10	3064
9	3064
4	862
0	403
1	578
2	445
0	263
0	557
0	3098
1	14
27	66
134	63
49	36
0	17
0	8
0	3
0	1
570	494
0	235
6	268
0	0
25	361
264	383
10	381
250	487
0	0
0	9
0	6
173	480
30	1635
0	407
6	377
1	362
0	260
2	499
0	372
19	964
0	16
2	123
4	5358
368	6834
2	1357
1	1777
1	0
0	1098
0	772
0	525
1	2457
19687	96
0	265
0	288
0	286
33	270
0	257
0	286
0	39
0	138
0	40
0	2
0	23
0	18
0	1
0	99
0	108
0	11
1	12
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	3
0	3
0	1
0	0
1	3181
3	1887
0	123
0	2647
0	2174
28	1170
0	2226
0	2026
0	429
2	1063
0	824
0	421
0	536
0	713
0	482
3	310
0	513
1	511
0	510
0	463
0	365
0	104
3	8
1	1
0	7
0	3
1	0
7	2614
3	1628
5	2496
3	302
1	2287
7	1550
0	1865
0	337
0	1294
0	1680
10	1686
0	1054
0	741
1	481
0	1118
0	611
0	825
1	529
2	365
0	125
0	119
0	68
2	191
0	728
0	1712
0	1921
3	1600
0	521
2	302
2	1863
0	1383
1	1213
0	1143
0	1881
0	1460
0	420
0	721
1	6
0	258
0	318
0	245
2	865
2	754
0	639
3	44
0	7
0	1613
708	1378
12	1373
0	34
0	28
4	30
0	5
9	32
313	39
289	14
4	6
12	3
0	0
0	0
0	0
360	391
6	373
1	302
2	264
1	281
0	82
12	163
0	34
0	0
4	740
1331	4878
1	1105
2	4365
9	3
0	31
3	2287
1	2194
0	66
18	89
0	2288
19	2166
3	375
18	375
0	6021
0	3288
2	3712
0	3315
0	1071
0	77
1	225
0	209
0	161
3	592
0	3767
0	374
0	555
0	431
2	383
47	3616
0	261
6	351
0	3769
0	1455
8	337
0	659
0	768
3	1052
6	372
1	2644
3	9
7	1232
14	2683
16	226
1	571
1	2723
0	5
59	2675
0	595
1	1060
0	859
0	58
2	670
0	260
1	553
0	268
0	2687
2	968
0	1975
0	2373
10	483
4	205
143	205
2780	2102
0	1972
0	1181
1	1303
0	1285
0	23
0	1226
0	1208
0	1181
0	0
0	0
0	0
9	137
62	137
0	1146
0	311
0	1601
10	700
0	139
0	1341
1	1248
0	984
1	42
39	885
0	1325
0	1566
0	94
0	1149
0	336
0	447
0	102
156	28265
0	781
0	1029
0	20566
5	4485
0	21877
0	15334
23	14419
370	33930
0	2442
0	2941
3	67
0	0
0	58
0	10
1030	529
2	0
0	79
0	519
96	74
0	0
0	0
206	464
4	355
0	115
0	190
0	223
0	63
0	105
1	0
9	70
6	463
0	150
0	0
0	535
0	427
22	719
1	0
0	682
11	722
5	7594
684	9778
13	9770
0	1
0	0
0	0
14	236
408	1150
0	1148
0	0
0	2973
4	1174
14	2125
2	293
0	2874
1	621
3	316
1	347
1	1375
12	2354
4	508
1	178
0	192
4	192
13	3060
20	3047
0	2138
17	2651
0	230
22	71
0	298
0	545
0	63
0	2573
0	0
0	0
0	0
0	113
9	49
1	97
0	45
0	110
0	100
0	59
0	43
0	58
2	6
1	29
2	24
0	604
0	614
0	612
0	563
0	592
0	610
0	105
0	362
0	336
0	141
0	36
2	231
1	69
0	30
0	23
0	107
0	177
1	71
0	484
1	0
0	0
0	0
2	136
